scorer,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200,DLC_resnet50_InterPoseDec21shuffle1_6200
bodyparts,left_ankle,left_ankle,left_ankle,left_knee,left_knee,left_knee,left_femoral,left_femoral,left_femoral,right_femoral,right_femoral,right_femoral,right_knee,right_knee,right_knee,right_ankle,right_ankle,right_ankle,left_wrist,left_wrist,left_wrist,left_elbow,left_elbow,left_elbow,left_shoulder,left_shoulder,left_shoulder,left_chest,left_chest,left_chest,right_chest,right_chest,right_chest,right_shoulder,right_shoulder,right_shoulder,right_elbow,right_elbow,right_elbow,right_wrist,right_wrist,right_wrist,hip,hip,hip,abdominal,abdominal,abdominal,head,head,head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
267,114.3643798828125,868.5792236328125,0.580113410949707,56.26638412475586,767.4705200195312,0.11830145120620728,95.28416442871094,670.6195678710938,0.3140373229980469,143.85440063476562,648.1757202148438,0.173719584941864,63.427520751953125,762.9962158203125,0.27660274505615234,118.94409942626953,860.903076171875,0.7168587446212769,31.811952590942383,634.3621826171875,0.10855823755264282,39.38014221191406,420.0508117675781,0.03855490684509277,53.76123046875,415.30255126953125,0.30583256483078003,90.6709976196289,461.74346923828125,0.808742880821228,138.5646209716797,465.0674743652344,0.7928526401519775,145.198486328125,438.8681945800781,0.33377668261528015,141.1743621826172,602.1369018554688,0.0967608392238617,146.44418334960938,454.0597839355469,0.13692978024482727,121.35175323486328,591.5269775390625,0.16967594623565674,122.59146881103516,525.2675170898438,0.5376988649368286,129.7547149658203,334.2312316894531,0.7885993719100952
268,114.1810531616211,867.119873046875,0.5619562268257141,68.17505645751953,767.4705200195312,0.08347269892692566,95.35267639160156,670.6195678710938,0.16337767243385315,122.10362243652344,648.1757202148438,0.1308383047580719,81.10897827148438,762.73779296875,0.32873398065567017,117.75155639648438,860.4616088867188,0.7011213302612305,24.1080265045166,633.5690307617188,0.14993053674697876,47.77915954589844,420.0508117675781,0.06334304809570312,59.718841552734375,415.646728515625,0.26212558150291443,100.02549743652344,461.74346923828125,0.8314208984375,145.24948120117188,466.4721984863281,0.7011368870735168,146.4778289794922,438.1275634765625,0.48639819025993347,141.1743621826172,603.1536254882812,0.10072731971740723,146.44418334960938,454.2294921875,0.3398056626319885,133.33897399902344,590.5220336914062,0.17110058665275574,134.19937133789062,523.5872192382812,0.5958460569381714,130.95419311523438,334.22064208984375,0.8025177717208862
269,113.78553771972656,867.1090698242188,0.5741336345672607,87.74327087402344,765.4820556640625,0.07841813564300537,100.84359741210938,658.2476196289062,0.1882612407207489,122.10362243652344,648.1757202148438,0.1678415834903717,98.19648742675781,762.6296997070312,0.38331836462020874,117.75155639648438,860.4616088867188,0.7450198531150818,21.680248260498047,631.0014038085938,0.23425418138504028,52.22785949707031,420.0508117675781,0.09444400668144226,69.21588134765625,416.96832275390625,0.2807612419128418,107.99617004394531,461.74346923828125,0.7435423135757446,151.0599365234375,467.2751159667969,0.6797387599945068,149.3199920654297,438.1275634765625,0.41360339522361755,145.87881469726562,603.1536254882812,0.07104283571243286,150.64981079101562,453.38470458984375,0.2301313281059265,133.55528259277344,578.3941040039062,0.24455130100250244,135.04173278808594,523.4996337890625,0.4700413942337036,131.26329040527344,334.22064208984375,0.6973495483398438
270,112.95846557617188,867.1090698242188,0.5279617309570312,110.89867401123047,756.6154174804688,0.18666207790374756,100.915771484375,653.54833984375,0.23521944880485535,122.10362243652344,644.77734375,0.21819549798965454,117.66058349609375,758.9526977539062,0.6519179344177246,116.93785858154297,860.195068359375,0.7321007251739502,21.680248260498047,628.0410766601562,0.37268176674842834,52.57360076904297,420.10491943359375,0.08304095268249512,74.47769927978516,417.3326721191406,0.26860713958740234,116.75028991699219,461.7386474609375,0.8078398704528809,158.6930389404297,467.2751159667969,0.6978345513343811,153.14149475097656,438.1275634765625,0.40392085909843445,152.47950744628906,569.1558227539062,0.12610310316085815,154.13720703125,453.38470458984375,0.1958935260772705,136.30267333984375,576.3668212890625,0.25052404403686523,146.24737548828125,515.8584594726562,0.43165919184684753,148.12155151367188,333.1304016113281,0.7040206789970398
271,108.54723358154297,866.586181640625,0.4232593774795532,123.19046020507812,754.0164184570312,0.18505993485450745,116.46134185791016,653.54833984375,0.18115240335464478,148.77943420410156,639.5904541015625,0.28103986382484436,130.18907165527344,755.5122680664062,0.6566863059997559,116.93785858154297,859.2247924804688,0.716020941734314,24.1080265045166,623.7890625,0.33761388063430786,52.67448806762695,420.1634521484375,0.08245038986206055,85.90973663330078,424.2909240722656,0.2287757694721222,124.22329711914062,461.7386474609375,0.8044955730438232,164.64854431152344,467.2751159667969,0.6648765206336975,159.7293701171875,438.2812805175781,0.30181777477264404,161.54246520996094,454.5730895996094,0.07548093795776367,164.1408233642578,628.215576171875,0.19933363795280457,140.7157745361328,574.4783325195312,0.23804867267608643,151.4546661376953,515.3414916992188,0.41020506620407104,151.20738220214844,333.1304016113281,0.772834062576294
272,108.54723358154297,866.586181640625,0.6347230076789856,123.19046020507812,754.0164184570312,0.10278844833374023,121.36605834960938,652.689453125,0.1328052282333374,154.49465942382812,639.5904541015625,0.4443446099758148,147.95494079589844,754.4390258789062,0.601569414138794,118.13980102539062,859.2247924804688,0.5112158060073853,25.784460067749023,623.2717895507812,0.28614354133605957,69.87666320800781,420.10491943359375,0.08344066143035889,88.79822540283203,424.5384826660156,0.3311399221420288,130.2972412109375,461.7386474609375,0.8466880321502686,169.89923095703125,467.2751159667969,0.7336653470993042,163.806884765625,438.84967041015625,0.33580881357192993,172.82310485839844,569.1558227539062,0.0632806122303009,164.17861938476562,628.215576171875,0.22373095154762268,146.4063720703125,565.0176391601562,0.32722193002700806,153.3485870361328,513.3610229492188,0.5339675545692444,161.4102783203125,333.1304016113281,0.7555564641952515
273,108.54723358154297,868.5308227539062,0.7397741079330444,123.19046020507812,754.0164184570312,0.06188419461250305,131.79241943359375,652.689453125,0.12362736463546753,157.5123291015625,638.2459106445312,0.3850027024745941,175.90467834472656,744.1138305664062,0.3858809471130371,119.07763671875,860.4412231445312,0.5902183055877686,36.33153533935547,623.2717895507812,0.2146749198436737,70.43193054199219,419.1303405761719,0.08560359477996826,94.06414031982422,425.585693359375,0.335182785987854,137.0478973388672,463.8604431152344,0.7305059432983398,175.26089477539062,468.60302734375,0.7244027853012085,168.38555908203125,439.79827880859375,0.2621718645095825,173.21710205078125,569.1558227539062,0.07252052426338196,178.8972625732422,620.4674682617188,0.3333277702331543,148.91078186035156,565.0176391601562,0.36707615852355957,160.74267578125,513.3610229492188,0.4052411615848541,168.4641876220703,333.1304016113281,0.7118819355964661
274,108.54723358154297,870.63232421875,0.606743335723877,131.8471221923828,750.6878662109375,0.054838597774505615,133.9295196533203,664.7098388671875,0.07181492447853088,173.59201049804688,638.2459106445312,0.31183743476867676,195.94540405273438,744.1138305664062,0.5128231048583984,133.90452575683594,860.4412231445312,0.4778900444507599,39.2270622253418,623.5862426757812,0.47174322605133057,87.56356811523438,420.10491943359375,0.07220563292503357,103.92603302001953,426.9144592285156,0.3379407525062561,144.25914001464844,465.4975280761719,0.8142678737640381,181.60171508789062,468.60302734375,0.6117950677871704,177.9167022705078,440.668212890625,0.279689759016037,179.55267333984375,570.3074951171875,0.12163195013999939,189.06838989257812,620.4674682617188,0.3771772086620331,158.5618896484375,574.3005981445312,0.30414772033691406,165.8529510498047,513.3610229492188,0.4024718999862671,169.26565551757812,333.8404235839844,0.6559498906135559
275,111.22162628173828,873.5055541992188,0.7248791456222534,148.8358917236328,749.85205078125,0.08888944983482361,138.23385620117188,664.7098388671875,0.07597249746322632,189.13165283203125,742.1424560546875,0.14752840995788574,207.90798950195312,743.1242065429688,0.3296009302139282,168.69607543945312,862.82763671875,0.7592052221298218,43.51127243041992,623.5862426757812,0.49466192722320557,100.11064910888672,419.1303405761719,0.09989866614341736,108.99137878417969,427.7942810058594,0.42303985357284546,152.0536651611328,466.8398742675781,0.7130954265594482,185.85916137695312,470.38226318359375,0.7212881445884705,179.1060333251953,441.47674560546875,0.38310474157333374,187.3457794189453,570.3074951171875,0.10624653100967407,202.24644470214844,616.8146362304688,0.6255843639373779,167.19509887695312,574.4783325195312,0.19192972779273987,173.5898895263672,523.0175170898438,0.35809698700904846,179.31002807617188,333.8469543457031,0.7324543595314026
276,111.22162628173828,875.378662109375,0.6348503828048706,110.36014556884766,852.562744140625,0.09063580632209778,138.23385620117188,664.7098388671875,0.0860353410243988,206.37109375,745.8123779296875,0.21983420848846436,215.93685913085938,743.1242065429688,0.4435533285140991,188.32986450195312,863.1233520507812,0.6677497625350952,55.305110931396484,625.6915893554688,0.6735935807228088,101.50957489013672,419.1303405761719,0.07335638999938965,119.80095672607422,429.1607971191406,0.39434921741485596,159.96144104003906,467.2077941894531,0.7959516048431396,194.02572631835938,470.38226318359375,0.6199830770492554,185.50677490234375,449.92822265625,0.24959492683410645,198.89913940429688,592.5114135742188,0.08162713050842285,210.1280517578125,614.037109375,0.7796657085418701,168.6461944580078,574.864013671875,0.24889007210731506,178.5031280517578,525.6015014648438,0.4350590407848358,185.25936889648438,333.96807861328125,0.7092254757881165
277,110.48567962646484,875.378662109375,0.6367164850234985,211.42056274414062,756.1475830078125,0.07324907183647156,144.88912963867188,664.7098388671875,0.09578964114189148,207.5155029296875,742.1424560546875,0.11848601698875427,220.88169860839844,746.67041015625,0.3514018952846527,220.37234497070312,864.548828125,0.5394436120986938,67.77704620361328,628.1419067382812,0.6336157321929932,118.67794036865234,416.93218994140625,0.08910632133483887,123.6933364868164,429.57818603515625,0.39136064052581787,171.25083923339844,468.5982360839844,0.6116253137588501,197.78932189941406,471.1818542480469,0.5887527465820312,194.08531188964844,449.92822265625,0.35072872042655945,203.31491088867188,570.3074951171875,0.05919557809829712,219.0780792236328,612.5851440429688,0.5049521923065186,170.19297790527344,575.03076171875,0.17051184177398682,184.1077117919922,525.6015014648438,0.4651000201702118,195.72702026367188,339.8743896484375,0.6230236887931824
278,110.02848052978516,875.378662109375,0.6088694334030151,217.99241638183594,756.1475830078125,0.05212697386741638,144.88912963867188,661.4815063476562,0.14799749851226807,212.12368774414062,742.1424560546875,0.12598398327827454,221.97518920898438,766.2177124023438,0.40444010496139526,250.81019592285156,869.5734252929688,0.5875561237335205,85.53889465332031,632.3062744140625,0.3294900059700012,120.40121459960938,429.1239013671875,0.08558681607246399,137.71542358398438,429.6672668457031,0.4367922246456146,177.58653259277344,470.36767578125,0.7329100966453552,206.91432189941406,481.332275390625,0.6113991737365723,198.73947143554688,450.4931335449219,0.2434520423412323,211.25914001464844,567.2354736328125,0.048321306705474854,230.3667449951172,611.2154541015625,0.6472049951553345,189.51995849609375,575.2575073242188,0.15077677369117737,193.5792999267578,526.9270629882812,0.4738965332508087,199.73141479492188,340.85772705078125,0.5914190411567688
279,110.02848052978516,874.4639282226562,0.6226571202278137,229.58108520507812,756.8358764648438,0.08906084299087524,148.96527099609375,659.0553588867188,0.21354392170906067,212.53857421875,653.527099609375,0.22946912050247192,228.65155029296875,766.7731323242188,0.5252651572227478,275.20721435546875,869.5734252929688,0.5159573554992676,106.16366577148438,637.6477661132812,0.44468751549720764,137.91241455078125,431.5393981933594,0.07004666328430176,141.6289825439453,431.60430908203125,0.18380719423294067,187.9647216796875,470.68731689453125,0.6059764623641968,214.8065948486328,481.332275390625,0.6036127805709839,207.30755615234375,451.23638916015625,0.41127488017082214,218.0318145751953,567.2354736328125,0.054395049810409546,240.4744873046875,611.2154541015625,0.5651853680610657,190.0525665283203,575.2575073242188,0.11124086380004883,203.58189392089844,526.9270629882812,0.44934117794036865,207.66162109375,342.128662109375,0.6450275778770447
280,109.19652557373047,873.4785766601562,0.635543704032898,233.13699340820312,756.8358764648438,0.09514838457107544,148.96527099609375,650.2100830078125,0.15514633059501648,215.06146240234375,647.7188720703125,0.2128809094429016,239.66050720214844,767.4981689453125,0.4041125774383545,290.15264892578125,869.7493286132812,0.5543878078460693,129.17884826660156,638.9221801757812,0.4086035490036011,139.95681762695312,431.5393981933594,0.07271435856819153,153.7096405029297,432.6238708496094,0.24674466252326965,196.83201599121094,476.17034912109375,0.7980026006698608,227.54193115234375,481.332275390625,0.5921138525009155,213.55795288085938,452.7877197265625,0.3138209879398346,225.13186645507812,568.0136108398438,0.05038696527481079,249.25086975097656,612.1756591796875,0.47557657957077026,205.1735076904297,575.03076171875,0.15312549471855164,211.18057250976562,525.6478271484375,0.41347864270210266,213.68186950683594,342.7568359375,0.6938657164573669
281,108.00003051757812,870.0783081054688,0.6932327151298523,244.8228759765625,756.8358764648438,0.0758066177368164,158.43032836914062,649.5037231445312,0.17889347672462463,215.06146240234375,458.11810302734375,0.1505872905254364,242.4871826171875,768.1441040039062,0.46873974800109863,293.4648132324219,869.7493286132812,0.6636074781417847,146.6870574951172,643.0838012695312,0.5126225352287292,152.7506103515625,431.5393981933594,0.09751415252685547,170.48855590820312,439.2720947265625,0.16533207893371582,207.8648223876953,476.898193359375,0.6593750715255737,232.10543823242188,481.2616882324219,0.6018961668014526,222.62123107910156,452.7877197265625,0.36996138095855713,242.86538696289062,568.0136108398438,0.0603446364402771,259.42657470703125,612.5851440429688,0.5627927780151367,213.4110565185547,573.8978271484375,0.15669754147529602,223.02178955078125,524.849365234375,0.31589844822883606,225.53158569335938,342.7568359375,0.6922192573547363
282,108.00003051757812,870.0783081054688,0.7514435052871704,250.74562072753906,756.9697265625,0.08534273505210876,173.09983825683594,645.7789916992188,0.11044982075691223,229.9017333984375,458.11810302734375,0.141963392496109,254.05674743652344,768.1441040039062,0.4062049984931946,293.4648132324219,869.7493286132812,0.6378821134567261,164.55740356445312,643.0838012695312,0.46028274297714233,165.0450439453125,431.5393981933594,0.10424688458442688,173.58177185058594,439.2720947265625,0.17189741134643555,220.75094604492188,476.898193359375,0.5518007278442383,241.736083984375,481.2616882324219,0.4876231551170349,230.75694274902344,452.6105041503906,0.3688206076622009,264.87005615234375,594.882080078125,0.06618836522102356,267.7099609375,615.0292358398438,0.5066937804222107,220.87867736816406,573.8978271484375,0.1572980284690857,226.75640869140625,523.5225219726562,0.24378615617752075,227.01983642578125,342.7568359375,0.7045014500617981
283,108.00003051757812,869.9647216796875,0.7549183368682861,265.36376953125,758.4669189453125,0.06601846218109131,197.9527130126953,641.9017944335938,0.08210265636444092,233.21429443359375,458.11810302734375,0.2107439637184143,262.9661560058594,768.1441040039062,0.2668842077255249,300.52545166015625,872.2976684570312,0.7053402662277222,182.42054748535156,643.0838012695312,0.28529465198516846,171.6183319091797,429.3647155761719,0.06117185950279236,188.4479217529297,439.2720947265625,0.13014301657676697,232.22235107421875,476.17034912109375,0.49431151151657104,254.59884643554688,477.61065673828125,0.3882433772087097,238.71994018554688,452.6105041503906,0.3304327428340912,271.8629150390625,595.1598510742188,0.06359022855758667,275.11224365234375,615.0463256835938,0.7097955942153931,235.54832458496094,573.5658569335938,0.16279122233390808,243.19252014160156,523.5225219726562,0.21879225969314575,243.05465698242188,339.8763427734375,0.7545503377914429
284,124.0486831665039,870.0783081054688,0.6764907836914062,291.2467041015625,866.6604614257812,0.06809121370315552,207.72987365722656,641.9017944335938,0.052529722452163696,245.37380981445312,458.8567199707031,0.19053852558135986,269.93316650390625,767.4981689453125,0.20764833688735962,300.52545166015625,872.4522094726562,0.697101891040802,235.19174194335938,642.4248046875,0.09427192807197571,185.671630859375,429.3160400390625,0.07143068313598633,197.69000244140625,438.18353271484375,0.13067150115966797,244.1779327392578,475.85455322265625,0.45587342977523804,263.7226867675781,476.6827697753906,0.43265092372894287,257.3884582519531,443.8686828613281,0.21618154644966125,273.7950134277344,594.882080078125,0.09043791890144348,282.69573974609375,616.6060791015625,0.5506304502487183,250.94082641601562,571.976806640625,0.17763739824295044,255.95298767089844,523.5225219726562,0.2464103102684021,250.45843505859375,337.9439697265625,0.5550875067710876
285,294.4726867675781,887.916259765625,0.716076672077179,291.2467041015625,867.4178466796875,0.07132062315940857,208.94122314453125,641.9017944335938,0.0618249773979187,251.1111602783203,460.8923034667969,0.1996619999408722,270.43670654296875,475.1626892089844,0.06938877701759338,295.23199462890625,873.7813720703125,0.6513592004776001,271.3831787109375,631.4505004882812,0.07406637072563171,202.22401428222656,428.3651123046875,0.07774892449378967,211.26055908203125,435.123291015625,0.169988214969635,257.4126892089844,474.0038757324219,0.34549498558044434,269.8545837402344,473.6510314941406,0.35479363799095154,276.5723571777344,440.9268493652344,0.30385178327560425,275.4094543457031,594.882080078125,0.06284597516059875,288.28253173828125,617.76318359375,0.5252237915992737,261.8069763183594,562.9061889648438,0.17842432856559753,268.90972900390625,518.4786987304688,0.2664857506752014,260.5168762207031,330.9118957519531,0.6544867157936096
286,294.4726867675781,888.169921875,0.6712385416030884,291.2467041015625,867.4178466796875,0.0736563503742218,224.235595703125,756.90087890625,0.05155682563781738,263.5293884277344,460.8923034667969,0.1443447470664978,275.49407958984375,474.0625305175781,0.05493646860122681,294.3751220703125,877.087890625,0.6148607134819031,279.1879577636719,628.9412231445312,0.08019670844078064,208.47152709960938,428.3651123046875,0.05644631385803223,219.6259765625,431.7364807128906,0.14554843306541443,266.1435241699219,470.57867431640625,0.20710617303848267,286.0422058105469,467.7650146484375,0.3186962604522705,277.61810302734375,439.1883239746094,0.3525477647781372,286.24578857421875,568.14990234375,0.05453571677207947,294.69769287109375,625.5402221679688,0.3461145758628845,272.1922607421875,560.5518188476562,0.212665855884552,280.9278869628906,517.198974609375,0.1954037845134735,272.532470703125,328.2316589355469,0.7084282636642456
287,293.8183898925781,888.169921875,0.7107721567153931,290.57391357421875,867.4178466796875,0.08410701155662537,226.33624267578125,756.90087890625,0.07608866691589355,277.2425842285156,461.3086853027344,0.1988741159439087,282.0775146484375,474.0625305175781,0.06296980381011963,294.3751220703125,878.140869140625,0.6592576503753662,279.1879577636719,631.4505004882812,0.09587302803993225,217.9488067626953,417.89910888671875,0.04832419753074646,233.0039825439453,431.7364807128906,0.144584059715271,279.29486083984375,470.57867431640625,0.16869902610778809,286.6856384277344,467.7650146484375,0.2307465672492981,286.4808654785156,439.1883239746094,0.31891268491744995,292.1801452636719,553.0753173828125,0.09259027242660522,295.15570068359375,625.5402221679688,0.5251366496086121,286.234619140625,559.4264526367188,0.20691093802452087,292.4266357421875,519.4908447265625,0.17084622383117676,281.1348876953125,326.8999328613281,0.742686927318573
288,293.8183898925781,888.169921875,0.7105540633201599,290.57391357421875,866.8621215820312,0.07967138290405273,238.19976806640625,756.90087890625,0.06602978706359863,289.6499938964844,461.6920166015625,0.32560068368911743,294.9531555175781,475.1626892089844,0.08655098080635071,294.3751220703125,878.4620971679688,0.7083650827407837,279.1879577636719,631.4505004882812,0.13996586203575134,236.76235961914062,419.2419128417969,0.05933985114097595,247.95602416992188,431.61248779296875,0.1111362874507904,290.88983154296875,469.7095947265625,0.22839578986167908,299.100830078125,467.2835693359375,0.3179221749305725,299.5130615234375,379.6756591796875,0.34431716799736023,306.4244689941406,553.0753173828125,0.10278692841529846,307.8371887207031,625.5701293945312,0.6259024739265442,294.4572448730469,558.6744995117188,0.22290435433387756,299.7528991699219,519.4908447265625,0.09203886985778809,293.8096618652344,326.5238342285156,0.6574901938438416
289,293.7962341308594,886.4633178710938,0.7147728800773621,290.57391357421875,866.8621215820312,0.08583053946495056,287.6987609863281,470.736572265625,0.062119126319885254,302.3466491699219,461.5316162109375,0.25981399416923523,311.8392639160156,758.2175903320312,0.09041041135787964,293.6641540527344,879.9515380859375,0.7483003735542297,260.0749206542969,822.2940063476562,0.1228487491607666,246.72280883789062,428.3651123046875,0.051618605852127075,257.76141357421875,430.27825927734375,0.09873893857002258,308.4002685546875,470.57867431640625,0.15109077095985413,312.6285705566406,467.7650146484375,0.26538729667663574,311.377197265625,428.8992919921875,0.34146684408187866,314.45306396484375,553.0753173828125,0.0866783857345581,315.0743713378906,626.8493041992188,0.2702224850654602,303.86077880859375,557.3104248046875,0.1967550814151764,308.23162841796875,519.4908447265625,0.1190013587474823,309.3168029785156,325.556640625,0.7683383226394653
290,293.5577697753906,886.4633178710938,0.6874174475669861,304.0563659667969,763.544921875,0.13628271222114563,294.53912353515625,470.3643798828125,0.05062404274940491,308.7768249511719,461.5316162109375,0.38932710886001587,330.4292907714844,758.2175903320312,0.10025987029075623,293.6641540527344,879.9515380859375,0.7694478631019592,260.0749206542969,822.2940063476562,0.303749680519104,253.2020263671875,419.2419128417969,0.03866451978683472,267.43292236328125,429.78363037109375,0.07544600963592529,316.63580322265625,470.2965393066406,0.07381907105445862,313.56109619140625,467.7650146484375,0.17679047584533691,330.2589416503906,378.6374206542969,0.2144438922405243,315.0890197753906,548.6414794921875,0.09785717725753784,333.43939208984375,625.5701293945312,0.2891919016838074,311.52923583984375,547.1085205078125,0.1718854308128357,320.992919921875,519.4908447265625,0.05888143181800842,313.8345031738281,325.5418395996094,0.6181339621543884
291,290.7123718261719,886.4633178710938,0.707663893699646,304.0563659667969,763.544921875,0.12566113471984863,308.2453918457031,470.3643798828125,0.05850088596343994,320.169677734375,464.22607421875,0.3773467540740967,347.0162658691406,758.2175903320312,0.16344773769378662,294.5220642089844,880.5721435546875,0.7568966150283813,260.0749206542969,822.2940063476562,0.13152652978897095,275.80218505859375,407.7772521972656,0.04884710907936096,278.8970642089844,428.997314453125,0.11360669136047363,323.36383056640625,470.2965393066406,0.08081045746803284,327.6741638183594,467.2835693359375,0.16719311475753784,341.7316589355469,378.6374206542969,0.2973158359527588,323.0727844238281,548.6414794921875,0.07201525568962097,346.4005432128906,625.4766845703125,0.42539507150650024,320.6632995605469,546.4592895507812,0.16533365845680237,322.32757568359375,520.373291015625,0.04957541823387146,329.0636291503906,325.5418395996094,0.6968406438827515
292,290.34576416015625,886.972900390625,0.5847684741020203,304.0563659667969,763.544921875,0.1005089282989502,327.23492431640625,470.736572265625,0.05145031213760376,327.5466613769531,465.0067443847656,0.40422385931015015,356.8056945800781,611.992431640625,0.0815449059009552,294.5220642089844,880.6898193359375,0.6232995986938477,355.3671875,622.2528686523438,0.12626570463180542,289.15869140625,419.2419128417969,0.04717206954956055,287.65447998046875,428.997314453125,0.08517539501190186,335.56671142578125,470.2965393066406,0.05367839336395264,327.86798095703125,467.2835693359375,0.10763835906982422,361.0559997558594,382.65765380859375,0.371406614780426,329.55792236328125,553.1343383789062,0.07998457551002502,362.5439453125,623.5822143554688,0.40133294463157654,320.96978759765625,545.32373046875,0.12161639332771301,337.3518371582031,525.3071899414062,0.05908989906311035,343.6332702636719,325.5418395996094,0.7035335302352905
293,290.34576416015625,886.972900390625,0.6278247833251953,292.9621276855469,868.314697265625,0.08777236938476562,336.4865417480469,670.2925415039062,0.05676928162574768,339.2103271484375,465.0067443847656,0.3778991103172302,370.869140625,609.538330078125,0.06856372952461243,293.7172546386719,880.7598266601562,0.4661797285079956,372.59521484375,620.7332153320312,0.11098256707191467,295.2653503417969,384.5513000488281,0.0455058217048645,298.4404296875,428.997314453125,0.10909849405288696,343.7776794433594,471.9361572265625,0.0325646698474884,341.8910827636719,467.51922607421875,0.11529603600502014,366.9738464355469,382.65765380859375,0.2558477520942688,361.53057861328125,595.3599853515625,0.09079229831695557,380.7965087890625,620.97509765625,0.43013328313827515,333.4411926269531,452.7088928222656,0.11333891749382019,343.2768859863281,536.7180786132812,0.021316111087799072,358.38189697265625,325.5418395996094,0.6094065308570862
294,290.34576416015625,888.6904907226562,0.6137331128120422,292.9621276855469,868.3817749023438,0.062474071979522705,338.88238525390625,671.85693359375,0.09950244426727295,351.72637939453125,465.5364990234375,0.3165503144264221,389.9134216308594,609.538330078125,0.09349560737609863,293.7172546386719,881.4463500976562,0.48557478189468384,376.0652160644531,616.4496459960938,0.0967738926410675,299.80316162109375,384.4434509277344,0.04281431436538696,310.7745056152344,429.635986328125,0.08925488591194153,378.5486755371094,610.6060180664062,0.039219558238983154,359.667236328125,467.2530517578125,0.058537811040878296,394.67340087890625,382.65765380859375,0.2895323634147644,380.59173583984375,599.9150390625,0.10705849528312683,389.7991638183594,618.29345703125,0.5819188356399536,335.98760986328125,449.0182189941406,0.10839489102363586,376.82470703125,598.2267456054688,0.022495657205581665,361.39251708984375,325.98309326171875,0.6854121685028076
295,291.6669006347656,888.6904907226562,0.6280010342597961,292.9621276855469,868.809814453125,0.06735929846763611,352.54046630859375,673.1023559570312,0.10302075743675232,359.1202697753906,465.5364990234375,0.3094205856323242,405.1163635253906,611.992431640625,0.07763314247131348,293.7172546386719,881.6165771484375,0.5955924391746521,391.5081481933594,616.4496459960938,0.10696926712989807,308.6905517578125,384.4434509277344,0.03555440902709961,321.7235107421875,430.07421875,0.06487390398979187,393.5696105957031,611.6209716796875,0.027232736349105835,377.5335388183594,467.51922607421875,0.05151253938674927,405.395751953125,393.1365051269531,0.2175547182559967,383.79473876953125,601.2430419921875,0.1076231598854065,404.1593017578125,618.29345703125,0.6405810713768005,348.7019958496094,443.17437744140625,0.09603914618492126,395.0381164550781,612.5858154296875,0.020511627197265625,373.95703125,327.8447570800781,0.7330878973007202
